,PC1,PC2,ss
2387,0.36792812,-0.054567218,100
2388,-0.40241244,0.11880782,100
2389,-0.015303761,-0.100908995,100
2390,-0.040960878,-0.15819466,100
2391,0.08425836,0.07029104,100
2392,-0.015311986,-0.19668949,100
2393,-0.060677886,0.106446445,100
2394,0.016974479,0.04711896,100
2395,0.2900321,0.2599966,100
2396,-0.15645072,0.05868122,100
2397,-0.1580815,0.25413322,100
2398,0.045565873,-0.029729545,100
2399,-0.18663993,-0.14925188,100
2400,-0.19804183,0.042472124,1000
2401,-0.12666935,0.047394395,1000
2402,0.004749894,0.0063919425,1000
2403,-0.050088495,0.011356175,1000
2404,-0.022524744,-0.103206575,1000
2405,-0.008081824,-0.07187992,1000
2406,0.0002593696,-0.0034784079,1000
2407,-0.07435775,0.0645144,1000
2408,0.009961426,-0.026199937,1000
2409,-0.043744296,-0.039657652,1000
2410,0.0036521554,0.014488399,1000
2411,-0.0689176,0.0011876225,1000
2412,-0.012851208,-0.05110234,1000
2413,-0.10613155,-0.033025384,1000
2414,0.007728994,0.014272809,1000
2415,-0.09969494,-0.008336842,1000
2416,0.055070788,-0.03631991,1000
2417,-0.13572782,0.02513516,1000
2418,-0.036115855,0.037221372,1000
2419,0.03383985,0.057317078,1000
2420,0.013547152,0.08920595,1000
2421,-0.03974098,-0.00038290024,1000
2422,-0.030536085,0.020967364,1000
2423,-0.03876534,-0.0031906366,1000
2424,-0.046120316,0.0037183762,1000
2425,-0.006385833,0.01916802,1000
2426,0.011512995,0.04683599,1000
2427,0.086865634,-0.08314794,1000
2428,-0.057267666,-0.019296467,1000
2429,-0.022867769,0.055870533,1000
2430,0.05017227,-0.002893269,1000
2431,0.018320054,0.0026022792,1000
2432,-0.03168726,0.06515342,1000
2433,-0.09216505,-0.008253694,1000
2434,-0.05115971,0.054645747,1000
2435,-0.043548465,0.044501513,1000
2436,-0.02942115,0.024176598,1000
2437,-0.019881278,0.047051013,1000
2438,-0.012080908,0.00052428246,1000
2439,-0.08462596,-0.06756824,1000
2440,-0.09016088,0.021388829,1000
2441,-0.10498962,0.0013098717,1000
2442,-0.015153855,-0.023575127,1000
2443,-0.08422604,-0.018913329,1000
2444,-0.06882423,-0.04941684,1000
2445,-0.09425354,-0.03340465,1000
2446,-0.06554231,0.0205127,1000
2447,0.04788086,-0.002280414,1000
2448,-0.1915982,0.039468765,1000
2449,-0.094444245,0.035693347,1000
2450,0.0840707,0.12674737,1000
2451,0.013640255,0.005759418,1000
2452,-0.15027544,0.030229509,1000
2453,-0.0794442,-0.046533465,1000
2454,-0.02497071,0.045462996,1000
2455,0.0024121106,0.10447973,1000
2456,0.00036481023,-0.021801412,1000
2457,-0.057212144,-0.01615727,1000
2458,-0.028123647,-0.074293435,1000
2459,0.025688857,0.022436261,1000
2460,-0.017804444,0.011978626,1000
2461,-0.20206133,-0.017336905,1000
2462,0.008277297,0.015085578,1000
2463,-0.11989531,0.018209219,1000
2464,-0.02423349,0.033403218,1000
2465,-0.088779986,-0.004753828,1000
2466,-7.981062e-05,-0.03017354,1000
2467,-0.0031289458,0.032656908,1000
2468,-0.02954778,-0.022916019,1000
2469,-0.13056567,0.0011408329,1000
2470,-0.047320932,0.07423213,1000
2471,0.00483346,-0.08109796,1000
2472,-0.06748375,-0.083521664,1000
2473,-0.037146002,-0.026284218,1000
2474,-0.018489331,0.06540686,1000
2475,0.042114943,-0.0014668107,1000
2476,0.031032056,0.048130393,1000
2477,-0.1584582,0.010370553,1000
2478,-0.14126703,-0.033931613,1000
2479,-0.067213506,0.049189985,1000
2480,-0.043624878,-0.033863127,1000
2481,-0.06989983,0.04025811,1000
2482,-0.03591612,0.012851894,1000
2483,-0.0628666,0.041872382,1000
2484,-0.010495722,-0.04504645,1000
2485,-0.018049449,-0.007003844,1000
2486,-0.03213814,-0.037837207,1000
2487,-0.10137546,0.059357285,1000
2488,-0.09119156,-0.037369847,1000
2489,-0.071988374,-0.008248627,1000
2490,-0.0064148307,-0.081991315,1000
2491,0.16900828,0.011888027,1000
2492,0.014561743,-0.061071455,1000
2493,0.038501054,-0.0077255964,1000
2494,-0.022601336,-0.06296748,1000
2495,-0.17676839,-0.04032564,1000
2496,-0.059399337,0.056779742,1000
2497,0.005786568,0.052126527,1000
2498,0.013974637,0.04675424,1000
2499,-0.023645192,-0.024106741,1000
2500,-0.089116216,0.06693196,1000
2501,-0.0069741905,-0.03878039,1000
2502,0.044785798,0.07110724,1000
2503,-0.022098511,-0.002210319,1000
2504,0.005057931,-0.0044189095,1000
2505,-0.07964143,-0.006005943,1000
2506,-0.02452889,0.035844803,1000
2507,-0.107307464,0.05482751,1000
2508,-0.06056118,0.026456654,1000
2509,-0.017065167,0.107773006,1000
2510,-0.12285343,6.3717365e-05,1000
2511,-0.082479715,0.0153974295,1000
2512,-0.09866062,0.0076673627,1000
2513,-0.037486583,-0.08262277,1000
2514,-0.024383992,0.08183709,1000
2515,0.0021530688,-0.15621036,1000
2516,-0.07914606,-0.063103616,1000
2517,0.023659378,0.030408025,1000
2518,0.091135144,-0.0282678,1000
2519,-0.047291815,-0.044506967,1000
2520,-0.10057831,0.13954788,1000
2521,0.054593086,-0.060507774,1000
2522,-0.0068853796,-0.021728694,1000
2523,-0.061010092,-0.014880002,1000
2524,-0.034396827,0.019186974,1000
2525,-0.14245549,0.06832504,1000
2526,-0.057322234,-0.04020661,1000
2527,-0.0038817525,0.034632683,1000
2528,0.06949386,-0.030043542,1000
2529,-0.104635805,0.040786326,1000
2530,0.010991365,0.015020072,1000
2531,-0.12254542,-0.017316759,1000
2532,0.00544551,-0.0055643916,1000
2533,0.0074986815,0.061368704,1000
2534,-0.046269506,-0.06090659,1000
2535,-0.094611794,-0.080936134,1000
2536,-0.006435752,-0.009060144,1000
2537,-0.11447576,0.040865272,1000
2538,-0.08833593,-0.07379103,1000
2539,-0.037998408,0.033572137,1000
2540,-0.08365929,0.047573775,1000
2541,-0.03275022,-0.0017102361,1000
2542,-0.06911397,0.018760145,1000
2543,0.06777984,0.057997644,1000
2544,0.062173694,-0.014131308,1000
2545,-0.029914707,-0.017898858,1000
2546,-0.07941076,0.0021547675,1000
2547,-0.055066675,0.0112710595,1000
2548,-0.020145088,-0.022687495,1000
2549,-0.020517766,0.031153858,1000
2550,-0.013355672,0.041773826,1000
2551,-0.07763022,-0.052123845,1000
2552,-0.08010632,0.0062511563,1000
2553,0.009463578,0.0014992356,1000
2554,-0.12572804,-0.019737542,1000
2555,0.0509108,-0.015590429,1000
2556,-0.04216975,-0.10161525,1000
2557,-0.09164831,0.052124918,1000
2558,-0.13413385,0.019382238,1000
2559,0.019111574,-0.032618582,1000
2560,-0.13422284,0.07745257,1000
2561,-0.10695195,0.0026041865,1000
2562,-0.071329445,-0.03424549,1000
2563,0.018034667,0.097118616,1000
2564,-0.009490132,-0.015214801,1000
2565,-0.14469823,0.0049091578,1000
2566,-0.04458043,-0.02869016,1000
2567,0.008019447,0.0138940215,1000
2568,-0.02402255,0.003827393,1000
2569,0.03936419,0.047258466,1000
2570,-0.060149193,-0.015479267,1000
2571,-0.04172173,0.028767169,1000
2572,0.008034319,-0.09634513,1000
2573,-0.0030242205,0.004055679,1000
2574,-0.010781258,-0.027277946,1000
2575,-0.042168587,0.060577065,1000
2576,-0.012280554,0.10435668,1000
2577,-0.01462853,-0.0035809875,1000
2578,-0.0703142,-0.056170523,1000
2579,-0.085122496,0.024215996,1000
2580,0.017644465,0.06075257,1000
2581,-0.10888201,-0.10244137,1000
2582,0.1276032,0.0042416453,1000
2583,-0.024969548,0.031260848,1000
2584,-0.04671386,-0.050318122,1000
2585,-0.042140752,-0.071533024,1000
2586,-0.022119433,-0.08794713,1000
2587,-0.1077922,0.0002565384,1000
2588,-0.14091563,-0.053771555,1000
2589,0.041624397,-0.012417972,1000
2590,0.021429807,0.076352954,1000
2591,-0.09241155,-0.0024695992,1000
2592,-0.05035922,-0.045198858,1000
2593,0.14300334,-0.080518305,1000
2594,-0.024304718,-0.053883612,1000
2595,0.05675131,-0.037513793,1000
2596,-0.064009786,-0.024323821,1000
2597,0.02683407,0.09316939,1000
2598,-0.030989826,0.028753102,1000
2599,-0.09510782,0.007072687,1000
2600,0.06677313,-0.022445261,1000
2601,-0.043130964,-0.03623712,1000
2602,0.045589536,0.034973204,1000
2603,-0.07133967,0.06360203,1000
2604,-0.09513229,-0.0099077225,1000
2605,0.020023078,0.0076009035,1000
2606,-0.07645807,-0.04832834,1000
2607,-0.03569439,-0.0048832297,1000
2608,-0.082130164,-0.00058215857,1000
2609,0.03766662,-0.041496277,1000
2610,-0.033863127,0.008764923,1000
2611,-0.077331126,-0.03954476,1000
2612,-0.056399077,-0.06040901,1000
2613,-0.09099904,-0.09379113,1000
2614,-0.08892086,0.06778467,1000
2615,-0.039780766,0.032420516,1000
2616,-0.03692475,-0.0010998249,1000
2617,0.022654146,-0.03731799,1000
2618,0.011741608,0.0072903037,1000
2619,-0.0424743,0.13933271,1000
2620,-0.119710565,-0.02658254,1000
2621,-0.10618436,-0.012910962,1000
2622,-0.08127561,-0.028322518,1000
2623,-0.0648351,0.04869324,1000
2624,-0.036224335,-0.01356113,1000
2625,-0.026349157,-0.15668565,1000
2626,-0.048020154,-0.040162742,1000
2627,-0.038901985,0.020664632,1000
2628,-0.06517264,-0.0169276,1000
2629,-0.10688642,-0.050961614,1000
2630,-0.0021505654,0.01936555,1000
2631,-0.045448005,-0.009009302,1000
2632,-0.06213692,-0.016630828,1000
2633,-0.016065747,-0.046149135,1000
2634,-0.0345653,-0.033584118,1000
2635,-0.045309007,0.087272346,1000
2636,-0.035059124,-0.04985267,1000
2637,-0.010953814,-0.004208982,1000
2638,-0.10535893,-0.0056548715,1000
2639,-0.13415968,-0.00451988,1000
2640,-0.077138245,-0.02997744,1000
2641,-0.036175966,-0.024352312,1000
2642,0.035213977,0.003896892,1000
2643,0.03468448,0.023842514,1000
2644,-0.14920375,0.009297192,1000
2645,0.02342382,0.02133435,1000
2646,-0.01899448,-0.07903355,1000
2647,-0.03736958,0.058810055,1000
2648,-0.16939217,-0.09654939,1000
2649,-0.10414395,0.020330608,1000
2650,-0.050698906,-0.02636224,1000
2651,-0.13447586,0.0354383,1000
2652,-0.0015288293,-0.14529395,1000
2653,-0.032303125,0.049996674,1000
2654,-0.013526112,0.001964748,1000
2655,-0.029997647,0.0454368,1000
2656,-0.053491265,-0.07482296,1000
2657,-0.080694646,-0.07837802,1000
2658,-0.07756689,-0.06434804,1000
2659,-0.062102348,-0.084317744,1000
2660,-0.045879394,0.08044708,1000
2661,-0.11247221,0.051873446,1000
2662,-0.012758523,-0.04237318,1000
2663,-0.016988844,-0.09682292,1000
2664,-0.050716907,-0.046140254,1000
2665,-0.04601869,-0.04715377,1000
2666,0.0072891414,0.007867038,1000
2667,-0.07332793,0.039337397,1000
2668,-0.047639936,-0.029253542,1000
2669,-0.061492115,-0.0327273,1000
2670,0.034412593,0.05067259,1000
2671,0.0033405125,0.051722616,1000
2672,-0.18215838,-0.038898587,1000
2673,-0.05418983,-0.03810531,1000
2674,-0.06813985,-0.024756193,1000
2675,-0.0046750605,0.004386902,1000
2676,0.023855388,-0.016162395,1000
2677,-0.052707583,0.045288682,1000
2678,0.044788867,0.06319314,1000
2679,-0.060426474,0.02676022,1000
2680,-0.03261602,-0.0022310615,1000
2681,-0.03920433,-0.12131125,1000
2682,-0.02547875,0.025363922,1000
2683,-0.1750324,-0.022173166,1000
2684,-0.0802224,0.018887758,1000
2685,0.05368778,-0.004931152,1000
2686,-0.0013079941,-0.045859396,1000
2687,0.025651306,-0.071136236,1000
2688,-0.10647264,-0.04849547,1000
2689,-0.016176552,-0.0059010983,1000
2690,-0.07736382,0.042297274,1000
2691,-0.033034146,-0.0006522536,1000
2692,0.010302782,0.018402874,1000
2693,-0.0074125826,0.06590873,1000
2694,0.004433036,0.105507106,1000
2695,-0.09177962,0.012458682,1000
2696,-0.1044651,-0.020352244,1000
2697,0.006416768,0.010433793,1000
2698,-0.054271817,0.005337417,1000
2699,-0.16430643,0.04677123,1000
2700,0.03800094,-0.12394506,1000
2701,0.0483509,-0.00657779,1000
2702,-0.13829032,0.0016639233,1000
2703,-0.054761738,0.019560158,1000
2704,0.113469556,0.009705186,1000
2705,0.0101192,0.071650445,1000
2706,-0.09720302,0.007901669,1000
2707,-0.10203543,0.033131182,1000
2708,-0.059862226,-0.050517082,1000
2709,-0.100104004,-0.003681302,1000
2710,-0.044377595,-0.047771752,1000
2711,0.00926742,-0.031379163,1000
2712,-0.031336635,-0.028648376,1000
2713,-0.06336245,-0.024914503,1000
2714,-0.14083001,0.06686452,1000
2715,0.00969559,0.15127802,1000
2716,-0.06603935,0.108570576,1000
2717,-0.031030327,-0.07563871,1000
2718,-0.06408456,0.05126804,1000
2719,-0.06318727,-0.013625085,1000
2720,0.006435901,0.030966759,1000
2721,-0.10630888,0.026794434,1000
2722,-0.22831777,-0.058096528,1000
2723,0.04344669,0.09751955,1000
2724,-0.07701981,0.0351606,1000
2725,-0.042892218,-0.00728786,1000
2726,-0.075990945,-0.06840742,1000
2727,-0.12673932,-0.0074065328,1000
2728,-0.11510381,-0.014780223,1000
2729,-0.12659952,0.07323998,1000
2730,0.03608063,0.0036814213,1000
2731,-0.025725365,-0.050283432,1000
2732,-0.051514536,-0.014435172,1000
2733,-0.0446465,-0.007620454,1000
2734,0.02282992,-0.041955173,1000
2735,-0.005612701,0.00017386675,1000
2736,-0.095275015,-0.040811777,1000
2737,-0.022576869,0.016036928,1000
2738,-0.12572077,0.056164056,1000
2739,-0.041036516,-0.13643503,1000
2740,-0.02325806,0.0569793,1000
2741,-0.08948609,-0.010691285,1000
2742,-0.12828448,-0.0028577447,1000
2743,0.06161952,-0.045695424,1000
2744,0.08131872,0.06747496,1000
2745,-0.047595173,0.010208964,1000
2746,-0.021524131,-0.07080042,1000
2747,-0.10191789,-0.06265074,1000
2748,-0.009206444,0.09687108,1000
2749,-0.03756261,-0.07836741,1000
2750,-0.008540869,0.067576736,1000
2751,-0.09444809,0.011507988,1000
2752,0.0026951432,-0.027731597,1000
2753,0.004915625,-0.04208058,1000
2754,-0.008130521,-0.011402965,1000
2755,-0.1372259,-0.0535509,1000
2756,-0.03447026,0.09797555,1000
2757,-0.08408573,-0.05337417,1000
2758,-0.06409958,0.010679603,1000
2759,0.01376161,0.03717637,1000
2760,-0.17796248,-0.0161556,1000
2761,0.030189008,-0.002454102,1000
2762,0.019732565,-0.04815215,1000
2763,-0.036411524,0.05930966,1000
2764,-0.030347496,0.020138144,1000
2765,0.06569466,-0.016700685,1000
2766,0.02987647,0.012929857,1000
2767,0.0032254755,0.06253719,1000
2768,-0.025562912,-0.0073773265,1000
2769,-0.08406332,-0.048581064,1000
2770,-0.07325652,-0.0026974082,1000
2771,-0.11008021,-0.025750697,1000
2772,-0.058168948,0.038873613,1000
2773,-0.036360443,0.05161643,1000
2774,-0.013938099,0.02199167,1000
2775,-0.005688399,0.028962553,1000
2776,-0.021883786,-0.010800958,1000
2777,0.032719642,-0.0022631288,1000
2778,-0.012602478,0.0682624,1000
2779,0.0056417882,0.05705428,1000
2780,-0.0163638,0.08906856,1000
2781,-0.050823003,-0.0011698604,1000
2782,-0.11493406,-0.033828318,1000
2783,-0.025910288,-0.043807566,1000
2784,-0.06729439,-0.07362163,1000
2785,0.056104362,0.012647033,1000
2786,0.020713449,0.070581734,1000
2787,0.036176503,-0.022127211,1000
2788,0.020408303,-0.04611057,1000
2789,-0.03657627,-0.00044691563,1000
2790,0.0038017333,-0.020085514,1000
2791,-0.05500391,-0.039156616,1000
2792,-0.06359315,-0.06330758,1000
2793,0.03307876,-0.08926517,1000
2794,-0.035780698,0.021788776,1000
2795,-0.044120222,0.061830103,1000
2796,-0.051164508,-0.012880564,1000
2797,-0.0793055,0.030822277,1000
2798,-0.109952,0.037333667,1000
2799,-0.056423575,0.019145608,1000
2800,-0.111872464,0.037831903,1000
2801,0.013563395,0.034936965,1000
2802,-0.097041875,-0.03498602,1000
2803,-0.024027139,-0.074662805,1000
2804,-0.005877197,0.014508247,1000
2805,-0.09597501,-0.014893115,1000
2806,-0.026682824,0.04973796,1000
2807,-0.04586616,0.031163633,1000
2808,0.0070923567,0.014826179,1000
2809,-0.007791251,0.050789773,1000
2810,-5.555153e-05,0.0075514913,1000
2811,-0.07673955,0.040156126,1000
2812,-0.08845782,-0.030069292,1000
2813,-0.021233618,-0.03494221,1000
2814,-0.0433985,-0.058861792,1000
2815,-0.035850346,-0.035555303,1000
2816,-0.0012300909,-0.04952991,1000
2817,0.014748812,-0.035753965,1000
2818,-0.09809092,0.018956006,1000
2819,-0.11411312,-0.008103251,1000
2820,-0.036173493,-0.031708002,1000
2821,-0.0047782958,-0.034110606,1000
2822,-0.09787649,0.025633395,1000
2823,0.00089126825,0.06503016,1000
2824,-0.00796783,-0.049251974,1000
2825,-0.006300807,-0.11919415,1000
2826,-0.0067608953,-0.008087099,1000
2827,-0.059909523,-0.0036762357,1000
2828,-0.04273522,-0.05002904,1000
2829,-0.13312408,-0.035090446,1000
2830,-0.03422767,0.000108361244,1000
2831,0.0067778826,0.018636644,1000
2832,-0.030032426,-0.03822422,1000
2833,-0.07630864,-0.05739057,1000
2834,-0.0021197498,-0.0048180223,1000
2835,-0.045470715,0.056438595,1000
2836,-0.07408759,-0.016321123,1000
2837,-0.028144449,-0.0057014227,1000
2838,-0.012078762,-0.06768131,1000
2839,-0.11294237,0.03086394,1000
2840,-0.12515724,0.08229077,1000
2841,-0.07458565,0.0067623258,1000
2842,0.02832079,0.0072420835,1000
2843,-0.019729763,0.03380972,1000
2844,-0.036787063,0.010673046,1000
2845,-0.034276634,-0.060658872,1000
2846,-0.021046609,0.049408346,1000
2847,-0.06318796,-0.018067062,1000
2848,0.0034920275,0.023572981,1000
2849,-0.037889957,-0.052820683,1000
2850,-0.027389824,0.06622541,1000
2851,-0.028854162,0.019935966,1000
2852,0.006658137,0.017259836,1000
2853,-0.059514105,-0.036952198,1000
2854,-0.117296964,-0.02343899,1000
2855,0.039310753,-0.044939578,1000
2856,0.014477193,-0.08004111,1000
2857,-0.115118235,0.0024399757,1000
2858,0.020213962,0.008905232,1000
2859,-0.12501732,0.071584284,1000
2860,-0.07184377,0.021470785,1000
2861,-0.122923255,0.036203682,1000
2862,0.086804554,-0.05256021,1000
2863,-0.005591303,-0.042781293,1000
2864,0.055885524,-0.027886093,1000
2865,-0.07854417,-0.020127714,1000
2866,0.04022777,0.005338609,1000
2867,0.067402914,0.0027190447,1000
2868,-0.06453374,-0.0050078034,1000
2869,-0.022200495,0.026403904,1000
2870,0.01645127,0.030661047,1000
2871,0.10811119,-1.2874603e-05,1000
2872,-0.031798273,-0.008898616,1000
2873,-0.17879564,0.033856213,1000
2874,0.0731041,0.07156953,1000
2875,0.020619959,-0.0052644014,1000
2876,0.10794605,0.08299866,1000
2877,-0.05619523,0.045431674,1000
2878,-0.053146362,0.07815933,1000
2879,-0.07073274,-0.015926003,1000
2880,-0.0349195,-0.014339268,1000
2881,-0.08093783,-0.09577161,1000
2882,0.0037877262,-0.013132155,1000
2883,-0.17064705,-0.11549562,1000
2884,0.08175017,0.09027386,1000
2885,-0.05606711,-0.03263861,1000
2886,-0.012744516,-0.05206257,1000
2887,-0.16704604,-0.089558005,1000
2888,-0.02031061,0.057374656,1000
2889,-0.08784047,-0.059809506,1000
2890,-0.030563146,-0.039233267,1000
2891,0.065197974,0.09062499,1000
2892,-0.041640133,0.013151705,1000
2893,-0.07707566,-5.2392483e-05,1000
2894,-0.026814431,0.0051909685,1000
2895,0.0011666715,-0.08564019,1000
2896,-0.024175972,-0.045357764,1000
2897,0.032124907,-0.0017618537,1000
2898,0.06517753,0.110551804,1000
2899,-0.082141995,0.08242765,1000
2900,-0.11418721,-0.035728097,1000
2901,0.026945561,-0.03666711,1000
2902,-0.008295536,-0.037593782,1000
2903,-0.055594712,-0.0039407015,1000
2904,-0.026049644,-0.0013765693,1000
2905,0.09002763,-0.03177029,1000
2906,-0.11536589,-0.06186652,1000
2907,-0.07201734,-0.029413879,1000
2908,0.06007865,0.013445795,1000
2909,-0.027498692,0.032478094,1000
2910,0.018653959,0.055904567,1000
2911,0.18138844,-0.07220262,1000
2912,-0.05496034,-0.07770729,1000
2913,0.06951748,-0.13080424,1000
2914,-0.05497101,0.0042432547,1000
2915,-0.044323057,0.058455855,1000
2916,-0.057317257,0.076034606,1000
2917,-0.056183547,0.032585382,1000
2918,0.056331277,-0.1061452,1000
2919,-0.036702663,0.019452035,1000
2920,-0.020299166,0.090656996,1000
2921,0.022114724,0.05119127,1000
2922,0.0037288368,-0.005412638,1000
2923,-0.18298742,0.00056421757,1000
2924,0.087693974,0.13299811,1000
2925,0.005153209,0.026747346,1000
2926,-0.10603979,0.024338663,1000
2927,-0.055037618,0.030106485,1000
2928,-0.077548444,-0.013595879,1000
2929,-0.010817289,-0.004914999,1000
2930,-0.034084022,-0.06841838,1000
2931,-0.017533064,0.022266269,1000
2932,0.059135675,0.06197357,1000
2933,-0.12186316,0.034041405,1000
2934,-0.07716936,-0.026917934,1000
2935,0.060571253,-0.011087656,1000
2936,-0.10568574,-0.005595982,1000
2937,-0.02723065,-0.022774458,1000
2938,-0.04078719,-0.02380389,1000
2939,0.020231456,-0.012476921,1000
2940,0.03452924,0.088103,1000
2941,-0.10993263,-0.050498545,1000
2942,-0.10015705,-0.01811111,1000
2943,-0.08004609,-0.027088702,1000
2944,-0.056141466,0.0015940666,1000
2945,0.0606381,0.11646888,1000
2946,-0.10576305,0.1001347,1000
2947,-0.0032253265,-0.01757896,1000
2948,-0.0002118051,0.15300965,1000
2949,-0.06848094,0.070676506,1000
2950,-0.09119442,-0.108644426,1000
2951,0.011580557,-0.05764872,1000
2952,-0.007982552,-0.0645777,1000
2953,0.06828202,-0.040184617,1000
2954,-0.032219976,-0.007126212,1000
2955,0.0264574,0.029577076,1000
2956,-0.032432884,-0.0017692447,1000
2957,-0.08071405,-0.000751853,1000
2958,-0.06610441,-0.0069290996,1000
2959,-0.0046778917,-0.113529384,1000
2960,0.05396408,0.028364122,1000
2961,-0.036578864,0.036368906,1000
2962,-0.03148833,0.0014203787,1000
2963,-0.11962417,0.09183648,1000
2964,-0.10652879,0.010545135,1000
2965,-0.02546084,-0.043106318,1000
2966,-0.009825617,0.05691102,1000
2967,-0.1441096,0.059627593,1000
2968,-0.037611485,0.03532338,1000
2969,-0.009144217,0.031005085,1000
2970,-0.045600563,-0.0035714507,1000
2971,-0.038431287,-0.016441762,1000
2972,-0.07888675,-0.0033994913,1000
2973,-0.015730888,0.0895209,1000
2974,-0.009609997,-0.04064399,1000
2975,0.072016925,-0.027246416,1000
2976,0.0002641976,0.043866366,1000
2977,-0.0189268,0.011727631,1000
2978,-0.06765729,-0.049105227,1000
2979,-0.07423583,0.091629386,1000
2980,-0.021102875,0.0013947487,1000
2981,0.021264553,-0.0013694167,1000
2982,0.005537629,0.074934185,1000
2983,-0.051865846,-0.010586202,1000
2984,0.0962432,0.0022928119,1000
2985,-0.043925285,0.00084125996,1000
2986,-0.011559784,-0.0069481134,1000
2987,-0.07895514,0.02998203,1000
2988,-0.053560466,0.11321136,1000
2989,0.0297665,-0.05927241,1000
2990,0.09504005,-0.13130373,1000
2991,-0.023095518,0.062298506,1000
2992,-0.102229685,-0.05033511,1000
2993,-0.016431212,-0.022040725,1000
2994,-0.1650745,-0.084634006,1000
2995,-0.043402225,0.043386936,1000
2996,0.059261233,0.027879119,1000
2997,-0.06870267,0.01725167,1000
2998,-0.10393301,0.089720786,1000
2999,-0.017607301,0.070638895,1000
3000,0.0121564865,0.0048481226,1000
3001,-0.06899327,-0.045107126,1000
3002,-0.011592269,-0.11203992,1000
3003,-0.07355398,0.04915178,1000
3004,0.037874848,0.12198007,1000
3005,-0.05508831,0.1238431,1000
3006,0.031381607,0.0048682094,1000
3007,-0.17514431,0.057376206,1000
3008,0.021790266,0.02500546,1000
3009,-0.055853218,0.091558576,1000
3010,-0.0069257915,0.032867253,1000
3011,-0.081272334,-0.02144593,1000
3012,-0.08349672,0.029306352,1000
3013,0.10179542,0.10740858,1000
3014,-0.044282287,-0.040004432,1000
3015,-0.08279005,-0.038651288,1000
3016,-0.071486264,0.06600076,1000
3017,-0.053097636,0.026969492,1000
3018,0.002414465,-0.027472794,1000
3019,-0.0066242516,-0.03520423,1000
3020,-0.002090603,0.037977457,1000
3021,-0.16371775,0.06696606,1000
3022,0.01185289,0.08897525,1000
3023,-0.011110336,0.03304118,1000
3024,-0.029685795,-0.03079313,1000
3025,-0.053044587,-0.00084650517,1000
3026,-0.054251105,0.05461061,1000
3027,0.08528122,0.029156864,1000
3028,-0.0018454194,0.08420372,1000
3029,-0.09927717,0.08011925,1000
3030,-0.017027587,0.04975137,1000
3031,0.13487145,0.05355668,1000
3032,0.014356047,0.09666598,1000
3033,-0.09213188,-0.023014069,1000
3034,-0.000918448,0.05524659,1000
3035,0.13486382,0.051636398,1000
3036,0.0271312,0.047373682,1000
3037,-0.11576554,-0.041567206,1000
3038,-0.042161494,-0.044259965,1000
3039,-0.07392472,0.023140848,1000
3040,-0.098312885,0.014918685,1000
3041,0.022704482,0.084557354,1000
3042,0.04332581,0.03174591,1000
3043,-0.080821455,-0.021372557,1000
3044,-0.083553106,-0.039551914,1000
3045,-0.025591135,-0.03910476,1000
3046,0.024492115,-0.06635332,1000
3047,-0.009720385,-0.08547652,1000
3048,-0.0497773,0.02039963,1000
3049,0.0056108832,0.0073165298,1000
3050,-0.12941939,-0.04096043,1000
3051,-0.035351634,0.024934173,1000
3052,-0.04466161,0.043294817,1000
3053,-0.039001077,0.037782967,1000
3054,-0.1354903,0.0037469268,1000
3055,0.018614024,0.026008666,1000
3056,0.09342125,-0.067076206,1000
3057,-0.06363508,-0.018167913,1000
3058,-0.046990663,0.027643442,1000
3059,-0.09647608,-0.044366598,1000
3060,0.030646056,-0.03352171,1000
3061,-0.16152462,0.035627723,1000
3062,-0.11265883,0.102879435,1000
3063,-0.063230604,0.04236415,1000
3064,-0.024744332,-0.03936392,1000
3065,-0.03694567,0.013843834,1000
3066,0.0494442,0.13218674,1000
3067,-0.028451025,-0.0925864,1000
3068,0.04098016,-0.02734214,1000
3069,-0.010415107,0.13504484,1000
3070,-0.06331575,-0.011520922,1000
3071,-0.041512907,0.0131601095,1000
3072,0.028063267,-0.07220644,1000
3073,0.014416724,0.013252795,1000
3074,-0.05774817,-0.020133555,1000
3075,-0.028149277,0.08054063,1000
3076,0.10504672,0.032888114,1000
3077,-0.022529423,0.016036391,1000
3078,0.049349338,0.08201465,1000
3079,-0.054335266,-0.028515637,1000
3080,0.035181493,-0.047132432,1000
3081,-0.05245608,0.0017232299,1000
3082,-0.037873775,0.092127085,1000
3083,0.044216305,-0.036548495,1000
3084,-0.032399,0.053130448,1000
3085,0.0030417442,0.022099912,1000
3086,-0.03689918,0.09939581,1000
3087,-0.03831324,-0.021910489,1000
3088,0.016118824,0.058342665,1000
3089,-0.032334596,0.0023614764,1000
3090,0.04644528,-0.014328778,1000
3091,-0.0656957,0.062735796,1000
3092,-0.0925962,0.047972858,1000
3093,0.07859835,0.008067787,1000
3094,0.0068967044,-0.07114059,1000
3095,0.060213596,-0.009670258,1000
3096,-0.12070957,0.038456917,1000
3097,-0.11952138,-0.0738067,1000
3098,-0.032541633,-0.027929366,1000
3099,-0.057257563,0.014471412,1000
3100,-0.07191029,0.0769282,1000
3101,0.034567893,0.032303393,1000
3102,0.01708445,-0.017050803,1000
3103,0.05093351,-0.015422761,1000
3104,-0.027961105,-0.010743797,1000
3105,-0.08384085,0.030962825,1000
3106,-0.06946638,-0.007070303,1000
