,loss,ss,Set size,DDPM loss
1391,0.0071398536674678326,100,100,0.0071398536674678326
1392,0.012760542333126068,100,100,0.012760542333126068
1393,0.007602707017213106,100,100,0.007602707017213106
1394,0.006122301798313856,100,100,0.006122301798313856
1395,0.010941414162516594,100,100,0.010941414162516594
1396,0.009897834621369839,100,100,0.009897834621369839
1397,0.009858118370175362,100,100,0.009858118370175362
1398,0.01148638129234314,100,100,0.01148638129234314
1399,0.013062962330877781,100,100,0.013062962330877781
1400,0.008230646140873432,100,100,0.008230646140873432
1401,0.009224014356732368,100,100,0.009224014356732368
1402,0.009103288874030113,100,100,0.009103288874030113
1403,0.008004512637853622,100,100,0.008004512637853622
1404,0.008511977270245552,100,100,0.008511977270245552
1405,0.008722318336367607,100,100,0.008722318336367607
1406,0.007616402581334114,100,100,0.007616402581334114
1407,0.007461681962013245,100,100,0.007461681962013245
1408,0.011604655534029007,100,100,0.011604655534029007
1409,0.010119734331965446,100,100,0.010119734331965446
1410,0.009584345854818821,100,100,0.009584345854818821
1411,0.009460750967264175,100,100,0.009460750967264175
1412,0.010215516202151775,100,100,0.010215516202151775
1413,0.008381206542253494,100,100,0.008381206542253494
1414,0.007613330613821745,100,100,0.007613330613821745
1415,0.00930038746446371,100,100,0.00930038746446371
1416,0.009396684356033802,100,100,0.009396684356033802
1417,0.01177026703953743,100,100,0.01177026703953743
1418,0.009230147115886211,100,100,0.009230147115886211
1419,0.010818674229085445,100,100,0.010818674229085445
1420,0.008121112361550331,100,100,0.008121112361550331
1421,0.010364093817770481,100,100,0.010364093817770481
1422,0.009224183857440948,100,100,0.009224183857440948
1423,0.007178276777267456,100,100,0.007178276777267456
1424,0.0074599566869437695,100,100,0.0074599566869437695
1425,0.010982247069478035,100,100,0.010982247069478035
1426,0.009636628441512585,100,100,0.009636628441512585
1427,0.008877106010913849,100,100,0.008877106010913849
1428,0.008063758723437786,100,100,0.008063758723437786
1429,0.008683806285262108,100,100,0.008683806285262108
1430,0.00833984650671482,100,100,0.00833984650671482
1431,0.00964767299592495,100,100,0.00964767299592495
1432,0.007185989525169134,100,100,0.007185989525169134
1433,0.009489080868661404,100,100,0.009489080868661404
1434,0.00864435639232397,100,100,0.00864435639232397
1435,0.007622644770890474,100,100,0.007622644770890474
1436,0.009119384922087193,100,100,0.009119384922087193
1437,0.009040728211402893,100,100,0.009040728211402893
1438,0.010059826076030731,100,100,0.010059826076030731
1439,0.008071066811680794,100,100,0.008071066811680794
1440,0.008372381329536438,100,100,0.008372381329536438
1441,0.009564435109496117,100,100,0.009564435109496117
1442,0.00868785660713911,100,100,0.00868785660713911
1443,0.010450469329953194,100,100,0.010450469329953194
1444,0.00905787106603384,100,100,0.00905787106603384
1445,0.010207674466073513,100,100,0.010207674466073513
1446,0.008021455258131027,100,100,0.008021455258131027
1447,0.00993760023266077,100,100,0.00993760023266077
1448,0.008711015805602074,100,100,0.008711015805602074
1449,0.009854750707745552,100,100,0.009854750707745552
1450,0.009078497998416424,100,100,0.009078497998416424
1451,0.008493423461914062,100,100,0.008493423461914062
1452,0.010321454145014286,100,100,0.010321454145014286
1453,0.0090556088835001,100,100,0.0090556088835001
1454,0.009498541243374348,100,100,0.009498541243374348
1455,0.008765081875026226,100,100,0.008765081875026226
1456,0.01021284144371748,100,100,0.01021284144371748
1457,0.0075999838300049305,100,100,0.0075999838300049305
1458,0.008483348414301872,100,100,0.008483348414301872
1459,0.008848510682582855,100,100,0.008848510682582855
1460,0.009332871995866299,100,100,0.009332871995866299
1461,0.010317225940525532,100,100,0.010317225940525532
1462,0.008729829452931881,100,100,0.008729829452931881
1463,0.010055387392640114,100,100,0.010055387392640114
1464,0.00975187961012125,100,100,0.00975187961012125
1465,0.009827950969338417,100,100,0.009827950969338417
1466,0.010636426508426666,100,100,0.010636426508426666
1467,0.00983306672424078,100,100,0.00983306672424078
1468,0.009192870929837227,100,100,0.009192870929837227
1469,0.008514883928000927,100,100,0.008514883928000927
1470,0.009534606710076332,100,100,0.009534606710076332
1471,0.008663751184940338,100,100,0.008663751184940338
1472,0.01048947125673294,100,100,0.01048947125673294
1473,0.006155101582407951,100,100,0.006155101582407951
1474,0.010741340927779675,100,100,0.010741340927779675
1475,0.010783432982861996,100,100,0.010783432982861996
1476,0.010840185917913914,100,100,0.010840185917913914
1477,0.007951776497066021,100,100,0.007951776497066021
1478,0.009974193759262562,100,100,0.009974193759262562
1479,0.009037159383296967,100,100,0.009037159383296967
1480,0.00916473101824522,100,100,0.00916473101824522
1481,0.010201282799243927,100,100,0.010201282799243927
1482,0.00897239986807108,100,100,0.00897239986807108
1483,0.011057780124247074,100,100,0.011057780124247074
1484,0.007693180348724127,100,100,0.007693180348724127
1485,0.009332666173577309,100,100,0.009332666173577309
1486,0.00769562553614378,100,100,0.00769562553614378
1487,0.008759924210608006,100,100,0.008759924210608006
1488,0.009343662299215794,100,100,0.009343662299215794
1489,0.010120855644345284,100,100,0.010120855644345284
1490,0.011118974536657333,100,100,0.011118974536657333
1491,0.009599369019269943,100,100,0.009599369019269943
1492,0.005640808492898941,100,100,0.005640808492898941
1493,0.007325807586312294,100,100,0.007325807586312294
1494,0.010618985630571842,100,100,0.010618985630571842
1495,0.009736857376992702,100,100,0.009736857376992702
1496,0.008311360143125057,100,100,0.008311360143125057
1497,0.01116200815886259,100,100,0.01116200815886259
1498,0.00922522135078907,100,100,0.00922522135078907
1499,0.009788446128368378,100,100,0.009788446128368378
1500,0.00859298836439848,100,100,0.00859298836439848
1501,0.0122951939702034,100,100,0.0122951939702034
1502,0.010474046692252159,100,100,0.010474046692252159
1503,0.009836648590862751,100,100,0.009836648590862751
1504,0.008304662071168423,100,100,0.008304662071168423
1505,0.008194224908947945,100,100,0.008194224908947945
1506,0.006377478130161762,100,100,0.006377478130161762
1507,0.007275208365172148,100,100,0.007275208365172148
1508,0.009266986511647701,100,100,0.009266986511647701
1509,0.010887467302381992,100,100,0.010887467302381992
1510,0.010568185709416866,100,100,0.010568185709416866
1511,0.007309718988835812,100,100,0.007309718988835812
1512,0.008476100862026215,100,100,0.008476100862026215
1513,0.008773820474743843,100,100,0.008773820474743843
1514,0.008819329552352428,100,100,0.008819329552352428
1515,0.008457438088953495,100,100,0.008457438088953495
1516,0.008044599555432796,100,100,0.008044599555432796
1517,0.006826159544289112,100,100,0.006826159544289112
1518,0.009512928314507008,100,100,0.009512928314507008
1519,0.00969923660159111,100,100,0.00969923660159111
1520,0.008098511956632137,100,100,0.008098511956632137
1521,0.010961556807160378,100,100,0.010961556807160378
1522,0.012507638894021511,100,100,0.012507638894021511
1523,0.00993693433701992,100,100,0.00993693433701992
1524,0.008844391442835331,100,100,0.008844391442835331
1525,0.009902785532176495,100,100,0.009902785532176495
1526,0.010251945815980434,100,100,0.010251945815980434
1527,0.010354467667639256,100,100,0.010354467667639256
1528,0.008186444640159607,100,100,0.008186444640159607
1529,0.009368770755827427,100,100,0.009368770755827427
1530,0.010174725204706192,100,100,0.010174725204706192
1531,0.00928399059921503,100,100,0.00928399059921503
1532,0.008356000296771526,100,100,0.008356000296771526
1533,0.0076150186359882355,100,100,0.0076150186359882355
1534,0.008190085180103779,100,100,0.008190085180103779
1535,0.00976216234266758,100,100,0.00976216234266758
1536,0.008645659312605858,100,100,0.008645659312605858
1537,0.009517582133412361,100,100,0.009517582133412361
1538,0.009790895506739616,100,100,0.009790895506739616
1539,0.011388440616428852,100,100,0.011388440616428852
1540,0.009380171075463295,100,100,0.009380171075463295
1541,0.007988682016730309,100,100,0.007988682016730309
1542,0.008157655596733093,100,100,0.008157655596733093
1543,0.009272685274481773,100,100,0.009272685274481773
1544,0.010511178523302078,100,100,0.010511178523302078
1545,0.008928690105676651,100,100,0.008928690105676651
1546,0.011055133305490017,100,100,0.011055133305490017
1547,0.009826917201280594,100,100,0.009826917201280594
1548,0.009709778241813183,100,100,0.009709778241813183
1549,0.010634955950081348,100,100,0.010634955950081348
1550,0.007711384911090136,100,100,0.007711384911090136
1551,0.01152990572154522,100,100,0.01152990572154522
1552,0.010267638601362705,100,100,0.010267638601362705
1553,0.009107433259487152,100,100,0.009107433259487152
1554,0.012076550163328648,100,100,0.012076550163328648
1555,0.007764473557472229,100,100,0.007764473557472229
1556,0.008772808127105236,100,100,0.008772808127105236
1557,0.0102173937484622,100,100,0.0102173937484622
1558,0.008825703524053097,100,100,0.008825703524053097
1559,0.009365458972752094,100,100,0.009365458972752094
1560,0.008883730508387089,100,100,0.008883730508387089
1561,0.007697733584791422,100,100,0.007697733584791422
1562,0.010583333671092987,100,100,0.010583333671092987
1563,0.011058126576244831,100,100,0.011058126576244831
1564,0.010340414941310883,100,100,0.010340414941310883
1565,0.009481710381805897,100,100,0.009481710381805897
1566,0.009695757180452347,100,100,0.009695757180452347
1567,0.011386856436729431,100,100,0.011386856436729431
1568,0.009642812423408031,100,100,0.009642812423408031
1569,0.008739393204450607,100,100,0.008739393204450607
1570,0.01036463025957346,100,100,0.01036463025957346
1571,0.012849632650613785,100,100,0.012849632650613785
1572,0.010349911637604237,100,100,0.010349911637604237
1573,0.009174619801342487,100,100,0.009174619801342487
1574,0.010454212315380573,100,100,0.010454212315380573
1575,0.008757163770496845,100,100,0.008757163770496845
1576,0.009264867752790451,100,100,0.009264867752790451
1577,0.007478618994355202,100,100,0.007478618994355202
1578,0.007444982882589102,100,100,0.007444982882589102
1579,0.009357217699289322,100,100,0.009357217699289322
1580,0.009793858975172043,100,100,0.009793858975172043
1581,0.006810027174651623,100,100,0.006810027174651623
1582,0.011670022271573544,100,100,0.011670022271573544
1583,0.007367728278040886,100,100,0.007367728278040886
1584,0.008969430811703205,100,100,0.008969430811703205
1585,0.009633232839405537,100,100,0.009633232839405537
1586,0.010070101357996464,100,100,0.010070101357996464
1587,0.00957100186496973,100,100,0.00957100186496973
1588,0.008654805831611156,100,100,0.008654805831611156
1589,0.009311128407716751,100,100,0.009311128407716751
1590,0.011089509353041649,100,100,0.011089509353041649
1591,0.009389272890985012,100,100,0.009389272890985012
1592,0.006679305341094732,100,100,0.006679305341094732
1593,0.01108873076736927,100,100,0.01108873076736927
1594,0.008298647589981556,100,100,0.008298647589981556
1595,0.008161447010934353,100,100,0.008161447010934353
1596,0.008876959793269634,100,100,0.008876959793269634
1597,0.009503094479441643,100,100,0.009503094479441643
1598,0.00869447086006403,100,100,0.00869447086006403
1599,0.011187007650732994,100,100,0.011187007650732994
1600,0.011537352576851845,100,100,0.011537352576851845
1601,0.008834748528897762,100,100,0.008834748528897762
1602,0.009029606357216835,100,100,0.009029606357216835
1603,0.008337946608662605,100,100,0.008337946608662605
1604,0.009581740014255047,100,100,0.009581740014255047
1605,0.009281744249165058,100,100,0.009281744249165058
1606,0.009323138743638992,100,100,0.009323138743638992
1607,0.007405831478536129,100,100,0.007405831478536129
1608,0.008743466809391975,100,100,0.008743466809391975
1609,0.010539885610342026,100,100,0.010539885610342026
1610,0.010838688351213932,100,100,0.010838688351213932
1611,0.007542458362877369,100,100,0.007542458362877369
1612,0.009297170676290989,100,100,0.009297170676290989
1613,0.009994727559387684,100,100,0.009994727559387684
1614,0.009760171175003052,100,100,0.009760171175003052
1615,0.009856457822024822,100,100,0.009856457822024822
1616,0.00992619153112173,100,100,0.00992619153112173
1617,0.010190947912633419,100,100,0.010190947912633419
1618,0.01192532479763031,100,100,0.01192532479763031
1619,0.01056357380002737,100,100,0.01056357380002737
1620,0.010366476140916348,100,100,0.010366476140916348
1621,0.012055960483849049,100,100,0.012055960483849049
1622,0.012380688451230526,100,100,0.012380688451230526
1623,0.010332073085010052,100,100,0.010332073085010052
1624,0.008833073079586029,100,100,0.008833073079586029
1625,0.008818291127681732,100,100,0.008818291127681732
1626,0.008204040117561817,100,100,0.008204040117561817
1627,0.010807815939188004,100,100,0.010807815939188004
1628,0.008221741765737534,100,100,0.008221741765737534
1629,0.013464161194860935,100,100,0.013464161194860935
1630,0.010645432397723198,100,100,0.010645432397723198
1631,0.009909735061228275,100,100,0.009909735061228275
1632,0.00826918426901102,100,100,0.00826918426901102
1633,0.00961369089782238,100,100,0.00961369089782238
1634,0.008296297863125801,100,100,0.008296297863125801
1635,0.010354267433285713,100,100,0.010354267433285713
1636,0.0076368930749595165,100,100,0.0076368930749595165
1637,0.009285768494009972,100,100,0.009285768494009972
1638,0.010002841241657734,100,100,0.010002841241657734
1639,0.011740254238247871,100,100,0.011740254238247871
1640,0.008836024440824986,100,100,0.008836024440824986
1641,0.008083526045084,100,100,0.008083526045084
1642,0.010696735233068466,100,100,0.010696735233068466
1643,0.00891954731196165,100,100,0.00891954731196165
1644,0.007441353984177113,100,100,0.007441353984177113
1645,0.01056844461709261,100,100,0.01056844461709261
1646,0.009689532220363617,100,100,0.009689532220363617
1647,0.00910691637545824,100,100,0.00910691637545824
1648,0.009270680136978626,100,100,0.009270680136978626
1649,0.007193548139184713,100,100,0.007193548139184713
1650,0.009457831270992756,100,100,0.009457831270992756
1651,0.008243571035563946,100,100,0.008243571035563946
1652,0.010413379408419132,100,100,0.010413379408419132
1653,0.00971277430653572,100,100,0.00971277430653572
1654,0.010821638628840446,100,100,0.010821638628840446
1655,0.009086615405976772,100,100,0.009086615405976772
1656,0.008087691850960255,100,100,0.008087691850960255
1657,0.009381039999425411,100,100,0.009381039999425411
1658,0.009851397946476936,100,100,0.009851397946476936
1659,0.00918264128267765,100,100,0.00918264128267765
1660,0.009640512987971306,100,100,0.009640512987971306
1661,0.009208864532411098,100,100,0.009208864532411098
1662,0.008416895754635334,100,100,0.008416895754635334
1663,0.0086267264559865,100,100,0.0086267264559865
1664,0.008712958544492722,100,100,0.008712958544492722
1665,0.00923568569123745,100,100,0.00923568569123745
1666,0.008467573672533035,100,100,0.008467573672533035
1667,0.009075716137886047,100,100,0.009075716137886047
1668,0.008794007822871208,100,100,0.008794007822871208
1669,0.009875242598354816,100,100,0.009875242598354816
1670,0.007704945746809244,100,100,0.007704945746809244
1671,0.00998087041079998,100,100,0.00998087041079998
1672,0.00760009977966547,100,100,0.00760009977966547
1673,0.006536304485052824,100,100,0.006536304485052824
1674,0.009855235926806927,100,100,0.009855235926806927
1675,0.008456516079604626,100,100,0.008456516079604626
1676,0.010737897828221321,100,100,0.010737897828221321
1677,0.011993320658802986,100,100,0.011993320658802986
1678,0.00865955837070942,100,100,0.00865955837070942
1679,0.011450251564383507,100,100,0.011450251564383507
1680,0.009095469489693642,100,100,0.009095469489693642
1681,0.007589732762426138,100,100,0.007589732762426138
1682,0.008766424842178822,100,100,0.008766424842178822
1683,0.009795761667191982,100,100,0.009795761667191982
1684,0.008769863285124302,100,100,0.008769863285124302
1685,0.009845307096838951,100,100,0.009845307096838951
1686,0.009186813607811928,100,100,0.009186813607811928
1687,0.01120748557150364,100,100,0.01120748557150364
1688,0.009484016336500645,100,100,0.009484016336500645
1689,0.008818382397294044,100,100,0.008818382397294044
1690,0.010362625122070312,100,100,0.010362625122070312
1691,0.008389177732169628,100,100,0.008389177732169628
1692,0.009181095287203789,100,100,0.009181095287203789
1693,0.009733361192047596,100,100,0.009733361192047596
1694,0.008544325828552246,100,100,0.008544325828552246
1695,0.010205968283116817,100,100,0.010205968283116817
1696,0.01251076441258192,100,100,0.01251076441258192
1697,0.009510242380201817,100,100,0.009510242380201817
1698,0.008871308527886868,100,100,0.008871308527886868
1699,0.008010255172848701,100,100,0.008010255172848701
1700,0.00880163162946701,100,100,0.00880163162946701
1701,0.009410339407622814,100,100,0.009410339407622814
1702,0.009705202654004097,100,100,0.009705202654004097
1703,0.00802887137979269,100,100,0.00802887137979269
1704,0.0077855573035776615,100,100,0.0077855573035776615
1705,0.00858788751065731,100,100,0.00858788751065731
1706,0.007577271666377783,100,100,0.007577271666377783
1707,0.009243794716894627,100,100,0.009243794716894627
1708,0.009902728721499443,100,100,0.009902728721499443
1709,0.010299567133188248,100,100,0.010299567133188248
1710,0.009448324330151081,100,100,0.009448324330151081
1711,0.007543337997049093,100,100,0.007543337997049093
1712,0.010411905124783516,100,100,0.010411905124783516
1713,0.007039471063762903,100,100,0.007039471063762903
1714,0.007953698746860027,100,100,0.007953698746860027
1715,0.0110162990167737,100,100,0.0110162990167737
1716,0.009271033108234406,100,100,0.009271033108234406
1717,0.00964118167757988,100,100,0.00964118167757988
1718,0.009596548043191433,100,100,0.009596548043191433
1719,0.011182477697730064,100,100,0.011182477697730064
1720,0.00993109680712223,100,100,0.00993109680712223
1721,0.00825868546962738,100,100,0.00825868546962738
1722,0.010844697244465351,100,100,0.010844697244465351
1723,0.008622187189757824,100,100,0.008622187189757824
1724,0.00849117711186409,100,100,0.00849117711186409
1725,0.008344306610524654,100,100,0.008344306610524654
1726,0.009497319348156452,100,100,0.009497319348156452
1727,0.009395652450621128,100,100,0.009395652450621128
1728,0.009573877789080143,100,100,0.009573877789080143
1729,0.0084120724350214,100,100,0.0084120724350214
1730,0.010567871853709221,100,100,0.010567871853709221
1731,0.009363102726638317,100,100,0.009363102726638317
1732,0.009124426171183586,100,100,0.009124426171183586
1733,0.011015420779585838,100,100,0.011015420779585838
1734,0.008890454657375813,100,100,0.008890454657375813
1735,0.008654373697936535,100,100,0.008654373697936535
1736,0.010236990638077259,100,100,0.010236990638077259
1737,0.009076486341655254,100,100,0.009076486341655254
1738,0.010338596068322659,100,100,0.010338596068322659
1739,0.006912806071341038,100,100,0.006912806071341038
1740,0.008985379710793495,100,100,0.008985379710793495
1741,0.00808933936059475,100,100,0.00808933936059475
1742,0.010673388838768005,100,100,0.010673388838768005
1743,0.008732687681913376,100,100,0.008732687681913376
1744,0.009873914532363415,100,100,0.009873914532363415
1745,0.009374001063406467,100,100,0.009374001063406467
1746,0.011130083352327347,100,100,0.011130083352327347
1747,0.009144391864538193,100,100,0.009144391864538193
1748,0.009540602564811707,100,100,0.009540602564811707
1749,0.010863471776247025,100,100,0.010863471776247025
1750,0.008975117467343807,100,100,0.008975117467343807
1751,0.009849636815488338,100,100,0.009849636815488338
1752,0.009518279694020748,100,100,0.009518279694020748
1753,0.008007911033928394,100,100,0.008007911033928394
1754,0.009489988908171654,100,100,0.009489988908171654
1755,0.011036881245672703,100,100,0.011036881245672703
1756,0.008784265257418156,100,100,0.008784265257418156
1757,0.007619925308972597,100,100,0.007619925308972597
1758,0.00922682136297226,100,100,0.00922682136297226
1759,0.011424671858549118,100,100,0.011424671858549118
1760,0.009335152804851532,100,100,0.009335152804851532
1761,0.008492042310535908,100,100,0.008492042310535908
1762,0.007956494577229023,100,100,0.007956494577229023
1763,0.009708097204566002,100,100,0.009708097204566002
1764,0.009534700773656368,100,100,0.009534700773656368
1765,0.010906407609581947,100,100,0.010906407609581947
1766,0.009712607599794865,100,100,0.009712607599794865
1767,0.012426058761775494,100,100,0.012426058761775494
1768,0.008412712253630161,100,100,0.008412712253630161
1769,0.010451448149979115,100,100,0.010451448149979115
1770,0.012389842420816422,100,100,0.012389842420816422
1771,0.0097200321033597,100,100,0.0097200321033597
1772,0.010786321945488453,100,100,0.010786321945488453
1773,0.009977818466722965,100,100,0.009977818466722965
1774,0.009100103750824928,100,100,0.009100103750824928
1775,0.008510188199579716,100,100,0.008510188199579716
1776,0.011344512924551964,100,100,0.011344512924551964
1777,0.008096173405647278,100,100,0.008096173405647278
1778,0.010686536319553852,100,100,0.010686536319553852
1779,0.0071450830437242985,100,100,0.0071450830437242985
1780,0.009955856949090958,100,100,0.009955856949090958
1781,0.009337836876511574,100,100,0.009337836876511574
1782,0.007842526771128178,100,100,0.007842526771128178
1783,0.009657705202698708,100,100,0.009657705202698708
1784,0.0075619895942509174,100,100,0.0075619895942509174
1785,0.009455007500946522,100,100,0.009455007500946522
1786,0.0077010211534798145,100,100,0.0077010211534798145
1787,0.009845695458352566,100,100,0.009845695458352566
1788,0.009396909736096859,100,100,0.009396909736096859
1789,0.008686224929988384,100,100,0.008686224929988384
1790,0.00937655009329319,100,100,0.00937655009329319
1791,0.009550629183650017,100,100,0.009550629183650017
1792,0.010476476512849331,100,100,0.010476476512849331
1793,0.009559507481753826,100,100,0.009559507481753826
1794,0.010178303346037865,100,100,0.010178303346037865
1795,0.010656476952135563,100,100,0.010656476952135563
1796,0.007590067107230425,100,100,0.007590067107230425
1797,0.007881890051066875,100,100,0.007881890051066875
1798,0.009528739377856255,100,100,0.009528739377856255
1799,0.0078178895637393,100,100,0.0078178895637393
1800,0.008732801303267479,100,100,0.008732801303267479
1801,0.0072581153362989426,100,100,0.0072581153362989426
1802,0.007910747081041336,100,100,0.007910747081041336
1803,0.009649619460105896,100,100,0.009649619460105896
1804,0.008529658429324627,100,100,0.008529658429324627
1805,0.008001154288649559,100,100,0.008001154288649559
1806,0.009231223724782467,100,100,0.009231223724782467
1807,0.011407214216887951,100,100,0.011407214216887951
1808,0.007650841027498245,100,100,0.007650841027498245
1809,0.008764708414673805,100,100,0.008764708414673805
1810,0.01015567872673273,100,100,0.01015567872673273
1811,0.009697336703538895,100,100,0.009697336703538895
1812,0.010158559307456017,100,100,0.010158559307456017
1813,0.009962045587599277,100,100,0.009962045587599277
1814,0.009134271182119846,100,100,0.009134271182119846
1815,0.009113590233027935,100,100,0.009113590233027935
1816,0.01063251681625843,100,100,0.01063251681625843
1817,0.01081214938312769,100,100,0.01081214938312769
1818,0.007971338927745819,100,100,0.007971338927745819
1819,0.010783970355987549,100,100,0.010783970355987549
1820,0.010158920660614967,100,100,0.010158920660614967
1821,0.009346328675746918,100,100,0.009346328675746918
1822,0.009867224842309952,100,100,0.009867224842309952
1823,0.010246223770081997,100,100,0.010246223770081997
1824,0.008270184509456158,100,100,0.008270184509456158
1825,0.00963272713124752,100,100,0.00963272713124752
1826,0.006812816485762596,100,100,0.006812816485762596
1827,0.007930291816592216,100,100,0.007930291816592216
1828,0.00996685866266489,100,100,0.00996685866266489
1829,0.01056081522256136,100,100,0.01056081522256136
1830,0.01035214401781559,100,100,0.01035214401781559
1831,0.008951660245656967,100,100,0.008951660245656967
1832,0.007096956018358469,100,100,0.007096956018358469
1833,0.00938122533261776,100,100,0.00938122533261776
1834,0.010883627459406853,100,100,0.010883627459406853
1835,0.00865782331675291,100,100,0.00865782331675291
1836,0.008889727294445038,100,100,0.008889727294445038
1837,0.009570043534040451,100,100,0.009570043534040451
1838,0.008380857296288013,100,100,0.008380857296288013
1839,0.010316489264369011,100,100,0.010316489264369011
1840,0.010727149434387684,100,100,0.010727149434387684
1841,0.009871006943285465,100,100,0.009871006943285465
1842,0.007594531401991844,100,100,0.007594531401991844
1843,0.01017744466662407,100,100,0.01017744466662407
1844,0.01085926778614521,100,100,0.01085926778614521
1845,0.008767290972173214,100,100,0.008767290972173214
1846,0.009126740507781506,100,100,0.009126740507781506
1847,0.009818043559789658,100,100,0.009818043559789658
1848,0.009176437743008137,100,100,0.009176437743008137
1849,0.00991861429065466,100,100,0.00991861429065466
1850,0.00647374615073204,100,100,0.00647374615073204
1851,0.009583668783307076,100,100,0.009583668783307076
1852,0.008692031726241112,100,100,0.008692031726241112
1853,0.009557267650961876,100,100,0.009557267650961876
1854,0.008966012857854366,100,100,0.008966012857854366
1855,0.009000731632113457,100,100,0.009000731632113457
1856,0.00836712121963501,100,100,0.00836712121963501
1857,0.008952522650361061,100,100,0.008952522650361061
1858,0.010248512960970402,100,100,0.010248512960970402
1859,0.008434655144810677,100,100,0.008434655144810677
1860,0.00987968873232603,100,100,0.00987968873232603
1861,0.00942167453467846,100,100,0.00942167453467846
1862,0.008289770223200321,100,100,0.008289770223200321
1863,0.01100063044577837,100,100,0.01100063044577837
1864,0.011352847330272198,100,100,0.011352847330272198
1865,0.009855499491095543,100,100,0.009855499491095543
1866,0.0093053774908185,100,100,0.0093053774908185
1867,0.010454187169671059,100,100,0.010454187169671059
1868,0.009127311408519745,100,100,0.009127311408519745
1869,0.008297584019601345,100,100,0.008297584019601345
1870,0.010564041323959827,100,100,0.010564041323959827
1871,0.009395613335072994,100,100,0.009395613335072994
1872,0.010115244425833225,100,100,0.010115244425833225
1873,0.009693451225757599,100,100,0.009693451225757599
1874,0.01162155345082283,100,100,0.01162155345082283
1875,0.008697889745235443,100,100,0.008697889745235443
1876,0.008345200680196285,100,100,0.008345200680196285
1877,0.007405686657875776,100,100,0.007405686657875776
1878,0.00866605993360281,100,100,0.00866605993360281
1879,0.009692936204373837,100,100,0.009692936204373837
1880,0.008175522089004517,100,100,0.008175522089004517
1881,0.010724841617047787,100,100,0.010724841617047787
1882,0.008624572306871414,100,100,0.008624572306871414
1883,0.006856893189251423,100,100,0.006856893189251423
1884,0.008523702621459961,100,100,0.008523702621459961
1885,0.007562946993857622,100,100,0.007562946993857622
1886,0.007745454553514719,100,100,0.007745454553514719
1887,0.008732590824365616,100,100,0.008732590824365616
1888,0.00922014843672514,100,100,0.00922014843672514
1889,0.0094548175111413,100,100,0.0094548175111413
1890,0.011355726048350334,100,100,0.011355726048350334
1891,0.009271586313843727,100,100,0.009271586313843727
1892,0.008442996069788933,100,100,0.008442996069788933
1893,0.009727021679282188,100,100,0.009727021679282188
1894,0.009914650581777096,100,100,0.009914650581777096
1895,0.010728017427027225,100,100,0.010728017427027225
1896,0.009030947461724281,100,100,0.009030947461724281
1897,0.010312682949006557,100,100,0.010312682949006557
1898,0.010237098671495914,100,100,0.010237098671495914
1899,0.008007977157831192,100,100,0.008007977157831192
1900,0.010516206733882427,100,100,0.010516206733882427
1901,0.009335004724562168,100,100,0.009335004724562168
1902,0.007352116052061319,100,100,0.007352116052061319
1903,0.008165831677615643,100,100,0.008165831677615643
1904,0.009842069819569588,100,100,0.009842069819569588
1905,0.00846343208104372,100,100,0.00846343208104372
1906,0.006742978002876043,100,100,0.006742978002876043
1907,0.008801925927400589,100,100,0.008801925927400589
1908,0.008610551245510578,100,100,0.008610551245510578
1909,0.011722873896360397,100,100,0.011722873896360397
1910,0.009729470126330853,100,100,0.009729470126330853
1911,0.009389915503561497,100,100,0.009389915503561497
1912,0.008224660530686378,100,100,0.008224660530686378
1913,0.00708188209682703,100,100,0.00708188209682703
1914,0.010995444841682911,100,100,0.010995444841682911
1915,0.011671087704598904,100,100,0.011671087704598904
1916,0.01134500652551651,100,100,0.01134500652551651
1917,0.011530864052474499,100,100,0.011530864052474499
1918,0.010952150449156761,100,100,0.010952150449156761
1919,0.00953975785523653,100,100,0.00953975785523653
1920,0.008313622325658798,100,100,0.008313622325658798
1921,0.009270228445529938,100,100,0.009270228445529938
1922,0.008474797010421753,100,100,0.008474797010421753
1923,0.00792266521602869,100,100,0.00792266521602869
1924,0.009371739812195301,100,100,0.009371739812195301
1925,0.009391142055392265,100,100,0.009391142055392265
1926,0.009260640479624271,100,100,0.009260640479624271
1927,0.010857481509447098,100,100,0.010857481509447098
1928,0.009588235057890415,100,100,0.009588235057890415
1929,0.00914100930094719,100,100,0.00914100930094719
1930,0.009003420360386372,100,100,0.009003420360386372
1931,0.00828690454363823,100,100,0.00828690454363823
1932,0.009814907796680927,100,100,0.009814907796680927
1933,0.008883301168680191,100,100,0.008883301168680191
1934,0.010409614071249962,100,100,0.010409614071249962
1935,0.008800105191767216,100,100,0.008800105191767216
1936,0.009597335942089558,100,100,0.009597335942089558
1937,0.011953059583902359,100,100,0.011953059583902359
1938,0.011454247869551182,100,100,0.011454247869551182
1939,0.008196933194994926,100,100,0.008196933194994926
1940,0.01203051395714283,100,100,0.01203051395714283
1941,0.007957441732287407,100,100,0.007957441732287407
1942,0.01044617872685194,100,100,0.01044617872685194
1943,0.007978050969541073,100,100,0.007978050969541073
1944,0.007814347743988037,100,100,0.007814347743988037
1945,0.010752413421869278,100,100,0.010752413421869278
1946,0.010727076791226864,100,100,0.010727076791226864
1947,0.009644558653235435,100,100,0.009644558653235435
1948,0.007313411682844162,100,100,0.007313411682844162
